angle,speed,speedY,speedZ,trackPos,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18,rpm,gear,steer,accel,brake
0.117496,55.7647,0.0285679,0.790606,0.690707,3.02722,3.63846,4.86927,7.76988,33.3091,173.005,83.81,60.5195,51.1236,47.4605,44.2998,39.1252,33.3582,27.9803,23.4227,19.2429,16.0897,13.9748,12.6747,7356.11,2,0.0115594374015927,1.0,8.679728489369154e-05
0.119528,56.6595,0.0441876,0.799843,0.68397,3.10215,3.73228,5.00523,8.03405,36.5303,172.492,83.3588,60.1621,50.8108,47.1662,44.022,38.8751,33.1404,27.7941,23.2642,19.1165,15.9918,13.8956,12.6069,7801.03,2,0.0217189913615584,1.0,0.0001073104562237
0.121181,57.5826,0.0598238,0.805789,0.677032,3.1779,3.82678,5.14133,8.29659,39.0201,172.725,83.1537,59.9298,50.5858,46.9467,43.8087,38.6745,32.9576,27.6311,23.1209,18.9989,15.8993,13.8197,12.5412,8340.46,2,0.0415520779788494,1.0,0.0001323533826507
0.122154,58.5258,0.0835938,0.815693,0.669924,3.25282,3.91932,5.27246,8.54254,40.2086,174.059,83.386,59.9199,50.5169,46.8609,43.7109,38.5624,32.8372,27.5106,23.0056,18.8984,15.8177,13.751,12.4804,9021.29,2,0.0627068951725959,1.0,0.000164392683655
0.122064,59.4833,0.0852426,0.848407,0.662682,3.32463,4.0064,5.39194,8.75156,39.6206,176.593,84.3232,60.2645,50.6961,46.9869,43.796,38.5905,32.8162,27.4574,22.9349,18.8254,15.754,13.6942,12.4281,9869.17,2,0.0806193105876445,1.0,0.0001961909933015
0.120722,60.4569,0.0293917,0.881253,0.655329,3.39193,4.08589,5.49542,8.91121,37.5141,179.971,86.1619,61.0495,51.1805,47.3725,44.1045,38.7889,32.9151,27.4849,22.9178,18.7849,15.7115,13.6516,12.3859,10717.7,2,0.0887299552559852,1.0,0.000204095011577
0.11821,61.445,-0.106294,0.91109,0.647868,3.45475,4.1579,5.5833,9.0218,34.6726,183.742,88.9855,62.2934,51.9761,48.0206,44.6374,39.1565,33.1315,27.5906,22.952,18.7748,15.6887,13.6223,12.3531,11537.5,2,0.0972520373761653,1.0,0.0001929045654833
0.114594,62.4445,-0.301345,0.936114,0.640305,3.51311,4.22253,5.656,9.08605,31.6481,187.708,92.9608,64.0401,53.1042,48.9466,45.4057,39.6988,33.4674,27.7749,23.0369,18.7937,15.6849,13.6055,12.3293,12332.9,2,0.0948415227234363,1.0,0.0001614781445823
0.110038,63.4422,-0.562918,0.95497,0.632642,3.56761,4.28065,5.71548,9.11147,28.8124,191.708,98.2636,66.3186,54.5715,50.1519,46.4077,40.4116,33.9171,28.0322,23.1682,18.8383,15.6973,13.5997,12.3132,9782.87,3,0.0693624548614025,1.0,0.0001509418012574
0.105406,64.413,-0.837547,0.967662,0.62488,3.62217,4.33862,5.7743,9.13569,26.6437,195.267,104.433,68.8601,56.184,51.4693,47.498,41.1817,34.4001,28.3076,23.3093,18.8873,15.7107,13.5942,12.2971,9787.19,3,0.0545179400593042,1.0,9.973933920264244e-05
0.102417,65.0309,-0.750616,0.972968,0.61718,3.6833,4.40725,5.8546,9.22427,25.6026,197.643,109.683,70.884,57.4255,52.4678,48.3116,41.7383,34.7311,28.4797,23.3816,18.8937,15.6947,13.5688,12.2668,5956.43,3,-0.0376867968589067,1.0,4.836737643927336e-05
0.103433,65.0856,-0.647938,0.987315,0.609685,3.76118,4.50307,5.9894,9.47213,26.2524,197.885,110.691,71.0961,57.4743,52.4707,48.2823,41.6688,34.6339,28.3706,23.2717,18.7898,15.6069,13.4952,12.2019,7781.57,2,-0.0266511898487806,1.0,5.2435277029871945e-05
0.106779,65.0331,-0.462202,1.02954,0.602188,3.85091,4.61768,6.16112,9.82886,27.8493,196.948,108.986,70.193,56.7981,51.8717,47.745,41.2245,34.2817,28.0951,23.0546,18.6211,15.4771,13.3931,12.1164,7794.61,2,-0.0124152925796806,1.0,7.179466192610563e-05
0.110242,65.0122,-0.286847,1.05455,0.594658,3.94249,4.73516,6.33873,10.2076,29.5252,195.945,107.181,69.2489,56.0956,51.2509,47.1898,40.7672,33.9213,27.8144,22.8345,18.451,15.3459,13.2899,12.0301,7509.48,2,0.0053948715794831,1.0,8.752228459343315e-05
0.113049,65.6049,-0.155411,1.07854,0.587039,4.03237,4.84976,6.51058,10.5729,30.906,195.279,106.146,68.6231,55.6011,50.8033,46.7809,40.4183,33.635,27.5826,22.6462,18.3004,15.2265,13.1946,11.9494,8687.16,2,0.0443477075546979,1.0,0.0001367737073451
0.114505,66.4807,-0.0328859,1.1089,0.579313,4.11673,4.95525,6.6638,10.8824,31.5867,195.322,106.658,68.6374,55.5235,50.7024,46.6646,40.286,33.4963,27.4476,22.5207,18.1879,15.1304,13.1149,11.8797,9602.33,2,0.0796509996056556,1.0,0.0001926374970935
0.114073,67.4215,0.00772018,1.13715,0.571518,4.19174,5.04558,6.7863,11.0959,31.3051,196.317,109.448,69.5687,56.0383,51.0925,46.9619,40.4583,33.5643,27.4476,22.4824,18.1285,15.0667,13.0571,11.8258,10491.2,2,0.1024327978491783,1.0,0.0002377367345616
0.111744,68.4085,-0.0752163,1.17007,0.563672,4.25655,5.11947,6.87573,11.205,30.2026,198.181,114.974,71.5269,57.2005,52.0143,47.7036,40.9542,33.8493,27.5878,22.5341,18.1233,15.0355,13.0212,11.7877,11292.5,2,0.1132492884993553,1.0,0.000241078925319
0.107727,69.4277,-0.284141,1.20645,0.555766,4.3121,5.17845,6.93508,11.2209,28.5979,200.0,123.846,74.601,59.0369,53.4816,48.8955,41.7708,34.3446,27.8613,22.6697,18.1681,15.0333,13.0048,11.7635,12033.0,2,0.1159266427159309,1.0,0.0002014892874285
0.102358,70.4525,-0.579217,1.2351,0.547813,4.36001,5.22522,6.97046,11.166,26.8081,200.0,137.04,78.8935,61.5673,55.4977,50.5315,42.8949,35.035,28.2547,22.8792,18.2559,15.0561,13.0043,11.7508,9541.4,3,0.0663187779486179,1.0,0.0001730879652313
0.097501,71.35,-0.812863,1.25322,0.539833,4.41054,5.27617,7.01434,11.1396,25.4498,200.0,152.554,83.4643,64.1799,57.5558,52.1857,44.014,35.7099,28.6319,23.0755,18.3344,15.0728,12.9977,11.7336,9547.13,3,0.0456264004111289,1.0,0.0001131456927396
