angle,speed,speedY,speedZ,trackPos,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18,rpm,gear,steer,accel,brake
0.0658719,51.6428,1.30965,-0.529189,-0.834225,64.7788,200.0,33.7168,18.1204,12.8693,9.91169,7.87851,6.59613,5.86262,5.53147,5.22317,4.67128,3.98797,3.29494,2.68053,2.11653,1.71449,1.45681,1.30245,7981.69,1,1.0,0.5244659423828125,0.005007662624120713
0.0613973,51.1849,1.66067,-0.503786,-0.836086,56.8356,200.0,36.6112,18.5577,13.0041,10.0205,7.96145,6.65902,5.91321,5.57633,5.26265,4.70111,4.00617,3.30239,2.68004,2.11064,1.70612,1.44749,1.29277,7994.11,1,1.0,1.0,0.0015450644306838513
0.0536138,50.9275,1.94458,-0.482186,-0.83728,49.7378,200.0,41.4993,19.3207,13.2709,10.25,8.15038,6.8143,6.04651,5.6992,5.37549,4.79545,4.07717,3.3503,2.70919,2.12507,1.71202,1.44889,1.29182,7947.33,1,1.0,1.0,0.0004675396252423525
0.0424821,51.3657,1.75048,-0.467622,-0.837921,43.5539,162.671,50.2582,20.5345,13.6721,10.6041,8.45025,7.06715,6.2675,5.90473,5.56613,4.95819,4.20386,3.44036,2.76863,2.15971,1.73175,1.46046,1.29897,11205.5,1,0.8279497504234314,1.0,0.004609956219792366
0.0262343,52.0898,0.995302,-0.461787,-0.838424,37.9165,99.8641,70.3471,22.607,14.3238,11.1415,8.91337,7.46349,6.61726,6.23142,5.87026,5.21979,4.40955,3.58815,2.86741,2.21853,1.76648,1.482,1.3134,13622.6,1,0.5955844581127167,0.8183025240898132,0.005796132609248161
0.00664395,52.9321,-0.133748,-0.468065,-0.838982,33.2581,70.6147,137.444,25.9164,15.2938,11.8092,9.49834,7.97101,7.06909,6.65511,6.26607,5.5619,4.67993,3.78273,2.99703,2.29519,1.81152,1.5099,1.33216,10107.8,2,0.4265070140361786,1.0,0.0024080915376544
-0.0113657,53.7436,-1.22348,-0.489495,-0.839693,29.9436,55.755,200.0,30.5344,16.4393,12.4368,10.056,8.46083,7.50858,7.06871,6.65372,5.8986,4.94669,3.97431,3.12338,2.36845,1.85352,1.53526,1.34878,10110.3,2,0.27796131670475005,1.0,0.005875957384705544
-0.0223253,54.0818,-1.64579,-0.524079,-0.840335,27.994,48.3686,200.0,35.6523,17.4117,12.8334,10.4029,8.76776,7.78535,7.32976,6.89885,6.11211,5.11589,4.09517,3.20203,2.41288,1.8781,1.54947,1.35762,6331.76,2,0.1397360622882843,0.2563660979270935,0.002336232736706734
-0.0246947,54.3549,-1.71644,-0.570513,-0.840784,27.0697,44.9233,196.542,39.9048,17.9317,12.9502,10.4749,8.83051,7.84117,7.38201,6.94747,6.1536,5.1475,4.11623,3.21438,2.41849,1.88007,1.54969,1.35698,6475.35,2,0.10115276724100113,0.2541298359632492,0.0029481234028935436
-0.0199207,54.5672,-1.35185,-0.606519,-0.841125,26.8071,43.5847,163.22,42.2797,17.9455,12.7956,10.3138,8.68478,7.70755,7.25481,6.8269,6.04643,5.05971,4.05055,3.16902,2.3903,1.86229,1.53758,1.34791,6421.21,2,0.17586864978075029,0.3698351919651031,0.0023439863696694376
-0.0122674,54.8175,-0.684554,-0.622652,-0.841247,26.7739,42.9509,147.214,43.7294,17.7411,12.53,10.0646,8.46193,7.50492,7.06282,6.64574,5.88696,4.93097,3.9561,3.10519,2.35189,1.83903,1.52246,1.3371,6495.6,2,0.2823104113340378,0.7796706318855285,0.001393408328294754
-0.00546676,55.3139,-0.120149,-0.618571,-0.84114,26.6545,42.1441,132.477,46.0608,17.6296,12.3086,9.85032,8.27202,7.33341,6.90088,6.49345,5.75381,4.82455,3.87895,3.05374,2.32157,1.8212,1.51129,1.32944,6925.47,2,0.3492328941822052,1.0,0.0011050033383071423
-0.00167591,56.0112,0.165823,-0.604613,-0.840916,26.2914,40.7786,115.684,51.3683,17.8224,12.2247,9.73636,8.17191,7.24358,6.81636,6.41427,5.6851,4.77025,3.84018,3.02838,2.3072,1.81322,1.50668,1.32658,7538.79,2,0.3844861060380936,1.0,0.001138080097734928
